word1,word2,sim
космоса,химии,0.166667
планет,галактик,0.458333
мужчинами,женщинами,0.571429
книг,бумаг,0.555556
фонд,яйцо,0.000000
физика,химия,0.487179
космос,химия,0.166667
попыток,миров,0.000000
меньшинств,миров,0.090909
объявление,новости,0.533333
объявление,производство,0.047619
миров,планов,0.083333
направления,сочетания,0.125000
книгой,библиотекой,0.666667
доске,рекомендации,0.000000
бокс,раунд,0.555556
брата,парня,0.375000
мальчика,парня,0.952381
парня,брата,0.333333
парня,мастера,0.190476
планета,астроном,0.518519
футбол,теннис,0.583333
месяца,отеля,0.041667
прибытия,отеля,0.333333
телефону,сообщению,0.518519
ребенка,матери,0.814815
сохранением,миром,0.333333
улицам,местам,0.444444
награды,мужества,0.458333
компании,фонды,0.625000
фонды,яйца,0.000000
днем,летом,0.250000
марс,вода,0.090909
марс,ученый,0.358974
профессоров,докторов,0.444444
играх,командах,0.428571
психологии,клинике,0.458333
психологии,психиатрии,0.555556
деревом,лесом,0.714286
поездок,путешествий,0.857143
берегов,путешествий,0.250000
автомобилей,путешествий,0.333333
типом,видом,0.851852
министерству,культуре,0.282051
еды,приготовления,0.488889
записью,числом,0.166667
миром,планом,0.083333
психологии,клиники,0.458333
доктор,персонал,0.555556
напитков,машин,0.000000
опера,отрасль,0.041667
странами,гражданами,0.619048
алюминия,металла,0.761905
изменению,отношению,0.130952
крепостных,рабов,0.814815
развитии,вопросе,0.214286
прибыли,предупреждения,0.041667
объявления,предупреждения,0.625000
книге,бумаге,0.555556
театров,историй,0.266667
валюты,рынка,0.333333
алкоголя,химии,0.333333
пола,равенства,0.222222
журналом,ассоциацией,0.087719
машин,поездок,0.509804
поездок,машин,0.541667
сохранению,миру,0.333333
чемпионаты,турниры,0.888889
производством,экипажем,0.047619
оборудованием,производителем,0.179487
играми,командами,0.428571
боем,поражением,0.375000
шанс,доверие,0.238095
ситуации,изоляции,0.047619
оружием,тайной,0.095238
практике,учреждении,0.000000
печи,плиты,0.537037
расположение,размещение,0.916667
министру,партии,0.466667
странам,гражданам,0.619048
проблемы,вызова,0.375000
курган,берег,0.185185
холм,курган,0.733333
кладбище,курган,0.384615
самолета,машины,0.380952
планету,звезду,0.619048
футболу,теннису,0.583333
самолет,машина,0.380952
сохранении,миру,0.333333
сохранении,мире,0.333333
оружия,тайны,0.095238
мира,страхования,0.095238
линии,страхования,0.000000
ответственности,страхования,0.300000
стекло,металл,0.500000
оборудования,производителя,0.179487
игрой,серией,0.222222
милях,км,0.791667
милях,километрах,0.791667
опер,выступлений,0.238095
опер,отраслей,0.041667
запасе,жизни,0.074074
доллара,потери,0.166667
доллара,прибыли,0.333333
потребителей,энергии,0.333333
больница,инфраструктура,0.380952
приют,кладбище,0.250000
приют,монах,0.200000
улицы,квартала,0.666667
энергией,лабораторией,0.333333
энергией,секретарем,0.041667
студентов,профессоров,0.619048
среда,новости,0.047619
природа,среда,0.600000
любовь,секс,0.571429
святой,секс,0.146667
музеях,театрах,0.484848
сети,аппаратуры,0.533333
фондов,яиц,0.000000
компаний,фондов,0.625000
возможности,девушке,0.105263
улице,проспекте,0.791667
кожа,глаз,0.250000
автомобиле,машине,0.958333
машине,автомобиле,0.952381
телевидению,фильму,0.555556
брат,монах,0.490196
планеты,звезд,0.619048
планет,звезд,0.619048
передвижения,деятельности,0.266667
психологии,страха,0.375000
компьютера,интернета,0.555556
планеты,галактики,0.458333
сахара,подхода,0.000000
журналы,ассоциации,0.087719
школах,центрах,0.166667
новости,сообщению,0.666667
проблеме,аэропорту,0.000000
деньги,богатство,0.851852
наблюдение,архитектура,0.088889
запаса,жизни,0.074074
планета,луна,0.523810
юрист,доказательство,0.500000
японцы,американцы,0.377778
возможностью,девушкой,0.105263
марса,ученого,0.358974
марса,воды,0.090909
марса,учёного,0.358974
фбр,расследование,0.555556
психологии,познания,0.291667
изменением,отношением,0.130952
жидкость,вода,0.904762
фонд,телефон,0.060606
телефон,оборудование,0.416667
телефон,сообщение,0.518519
мире,атмосфере,0.166667
миру,атмосфере,0.166667
нефть,фонд,0.160494
изображением,поверхностью,0.238095
побережья,холма,0.166667
иерусалима,израиля,0.622222
компанией,фондом,0.625000
доски,рекомендации,0.000000
сто,процент,0.250000
опытом,музыкой,0.041667
семьи,планирования,0.277778
министерством,культурой,0.282051
психологии,депрессии,0.458333
конкуренции,цене,0.333333
развитием,вопросом,0.214286
мальчик,парень,0.952381
парень,мастер,0.190476
парень,брат,0.333333
брат,парень,0.375000
энергию,лабораторию,0.333333
мексика,бразилия,0.666667
лечении,восстановлении,0.619048
студент,профессор,0.619048
конкуренции,цены,0.333333
братья,монахи,0.490196
объявления,усилия,0.047619
объявления,производства,0.047619
боев,поражений,0.375000
месяц,отель,0.041667
страну,гражданина,0.619048
страны,гражданина,0.619048
иерусалим,израиль,0.622222
президенты,медали,0.102564
оборудование,производитель,0.179487
самолетов,машин,0.380952
долл,потерь,0.166667
денег,долл,0.636364
архитектура,век,0.095238
книг,библиотек,0.666667
изменении,отношении,0.130952
театром,историей,0.266667
новостей,сообщений,0.666667
лето,природа,0.333333
природа,мужчина,0.141026
улице,квартале,0.666667
среде,экологии,0.444444
среды,экологии,0.444444
игрой,поражением,0.472222
планете,созвездии,0.416667
улица,квартал,0.666667
психологии,дисциплине,0.625000
компьютер,лаборатория,0.400000
энергия,лаборатория,0.333333
поездку,машину,0.541667
машину,поездку,0.509804
школой,центром,0.166667
рок,джаз,0.523810
населению,развитию,0.047619
иерусалиме,израиле,0.622222
природу,среду,0.600000
хлеба,масла,0.458333
музеев,театров,0.484848
в,нации,0.088889
в.,нации,0.088889
веку,нации,0.088889
века,нации,0.088889
зрителя,сериала,0.545455
компьютера,программы,0.583333
компьютера,лаборатории,0.400000
улицах,местах,0.444444
братьев,монахов,0.490196
монахов,рабов,0.111111
телевидение,радио,0.481481
телевидение,фильм,0.555556
побережье,холм,0.166667
хлеб,масло,0.458333
президенте,медали,0.102564
книгу,библиотеку,0.666667
ситуации,заключению,0.212121
доктора,персонала,0.555556
компьютер,новости,0.242424
компьютер,интернет,0.555556
компьютер,программа,0.583333
профессором,доктором,0.444444
архитектуре,веку,0.095238
планета,люди,0.416667
планета,солнце,0.518519
планета,галактика,0.458333
планета,звезда,0.619048
планета,космос,0.583333
жертвы,аварии,0.518519
направление,сочетание,0.125000
мира,атмосферы,0.166667
психологии,дисциплины,0.625000
стекла,металла,0.500000
игр,поражений,0.472222
закон,юрист,0.523810
проблема,вызов,0.375000
космос,мир,0.395833
открытие,космос,0.259259
территории,километра,0.518519
денег,банков,0.625000
банков,денег,0.636364
планет,людей,0.416667
миру,плану,0.083333
студентом,профессором,0.619048
компьютеров,программ,0.583333
игре,победе,0.541667
книги,бумаги,0.555556
секретарь,сенат,0.266667
физике,химии,0.487179
губернатор,офис,0.212121
энергию,секретаря,0.041667
школы,центры,0.166667
направлении,сочетании,0.125000
видео,архив,0.261905
слово,сходство,0.111111
сми,торговля,0.212121
регистрации,расположения,0.166667
расположения,размещения,0.916667
сохранение,мир,0.333333
территория,километр,0.518519
награда,мужество,0.458333
долларов,потерь,0.166667
больницы,инфраструктуры,0.380952
жертв,аварии,0.518519
практика,учреждение,0.000000
новости,сообщения,0.666667
жидкости,воды,0.904762
жидкости,воде,0.904762
опере,отрасли,0.041667
деревья,леса,0.714286
страны,граждане,0.619048
типу,виду,0.851852
ситуация,заключение,0.212121
расследования,усилия,0.205128
жизни,сроки,0.274510
типы,виды,0.851852
ситуации,заключении,0.212121
развития,вопроса,0.214286
запасы,жизни,0.074074
министерстве,культуре,0.282051
мексике,бразилии,0.666667
территориях,километрах,0.518519
территориях,км,0.518519
студенты,профессора,0.619048
жизни,уроки,0.256410
жизнью,сроком,0.274510
записей,чисел,0.166667
школе,центру,0.166667
миль,км,0.791667
миль,километров,0.791667
возможностей,девушек,0.105263
возможности,девушек,0.105263
берегах,лесах,0.259259
энергия,кризис,0.083333
энергия,секретарь,0.041667
министром,партией,0.466667
целью,жизнью,0.266667
жизнью,смертью,0.521739
поездки,путешествия,0.857143
автомобиля,путешествия,0.333333
автомобили,путешествия,0.333333
берега,путешествия,0.250000
правительство,кризис,0.208333
психологии,сознания,0.583333
опера,выступление,0.238095
денег,владений,0.333333
улицы,проспекта,0.791667
попытке,мире,0.000000
попытке,миру,0.000000
страна,гражданин,0.619048
деньги,имущество,0.583333
книге,библиотеке,0.666667
психологии,науке,0.625000
планеты,луны,0.523810
берегов,лесов,0.259259
деревьев,лесов,0.714286
машины,автомобили,0.952381
автомобили,машины,0.958333
доктора,ответственности,0.291667
музыкой,проектом,0.047619
улице,месту,0.444444
игрой,победой,0.541667
машины,поездки,0.509804
поездки,машины,0.541667
развитию,вопросу,0.214286
музыке,проекте,0.047619
поезд,машина,0.416667
кожи,глаза,0.250000
производстве,походе,0.000000
лечение,восстановление,0.619048
журнал,ассоциация,0.087719
поездов,машин,0.416667
практики,учреждения,0.000000
оперы,отрасли,0.041667
сохранения,мира,0.333333
энергии,кризиса,0.083333
правительства,кризиса,0.208333
улица,проспект,0.791667
мексики,бразилии,0.666667
жизни,срока,0.274510
король,королева,0.791667
берегу,лесу,0.259259
дня,лета,0.250000
лета,природы,0.333333
доктор,ответственность,0.291667
дерево,лес,0.714286
игр,серий,0.222222
психологии,здоровья,0.363636
психологии,науки,0.625000
психологии,доктора,0.291667
опыта,музыки,0.041667
игрой,командой,0.428571
улицей,местом,0.444444
игра,раунд,0.444444
проблема,аэропорт,0.000000
населением,развитием,0.047619
берег,путешествие,0.250000
автомобиль,путешествие,0.333333
запас,жизнь,0.074074
природе,среде,0.600000
деньги,владение,0.333333
веков,наций,0.088889
вв,наций,0.088889
день,лето,0.250000
чемпионатов,турниров,0.888889
кино,критик,0.500000
школ,центров,0.166667
возможности,девушки,0.105263
производства,похода,0.000000
дерева,леса,0.714286
телевидении,фильме,0.555556
проблемы,аэропорта,0.000000
короля,королевы,0.791667
изменение,отношение,0.130952
наблюдения,архитектуры,0.088889
лечения,восстановления,0.619048
игры,раунда,0.444444
мужчина,губернатор,0.133333
мужчина,женщина,0.571429
побережье,лес,0.300000
берег,лес,0.259259
автомобиль,машина,0.958333
машина,автомобиль,0.952381
чемпионатах,турнирах,0.888889
попытка,мир,0.000000
фонд,рынок,0.333333
планеты,солнца,0.518519
планеты,звезды,0.619048
нефти,фонда,0.160494
музыке,проекту,0.047619
телевидения,фильма,0.555556
министерство,культура,0.282051
фонда,рынка,0.333333
губернатор,интервью,0.166667
территорий,км,0.518519
территорий,километров,0.518519
век,год,0.666667
машины,автомобиля,0.952381
автомобиля,машины,0.958333
войн,войск,0.666667
производство,поход,0.000000
энергии,секретаря,0.041667
физики,химии,0.487179
возможность,девушка,0.105263
деньги,операция,0.250000
ребёнка,матери,0.814815
мира,плана,0.083333
изменений,отношений,0.130952
игр,побед,0.541667
типов,видов,0.851852
поезда,машины,0.416667
ситуации,заключения,0.212121
производства,экипажа,0.047619
изображение,поверхность,0.238095
территория,поверхность,0.266667
министров,партий,0.466667
игра,победа,0.541667
банк,деньги,0.636364
деньги,банк,0.625000
денег,операций,0.250000
энергии,лаборатории,0.333333
производство,экипаж,0.047619
побережье,берег,0.904762
бои,поражения,0.375000
книги,библиотеки,0.666667
целях,жизни,0.266667
денег,долларов,0.636364
мире,плане,0.083333
миру,плане,0.083333
цель,жизнь,0.266667
начала,матчи,0.242424
побережья,берега,0.904762
побережья,леса,0.300000
запись,число,0.166667
компания,фонд,0.625000
машин,автомобилей,0.952381
автомобилей,машин,0.958333
природы,среды,0.600000
оперы,выступления,0.238095
сми,радио,0.583333
началом,годом,0.303030
игру,серию,0.222222
самолётов,машин,0.380952
министра,партию,0.466667
мужчины,губернатора,0.133333
президентом,медалью,0.102564
опыт,музыка,0.041667
улиц,мест,0.444444
изображения,поверхности,0.238095
пять,месяц,0.000000
берега,леса,0.259259
игры,поражения,0.472222
боя,поражения,0.375000
компании,фонда,0.625000
музыка,проект,0.047619
страны,граждан,0.619048
стран,граждан,0.619048
размер,известность,0.074074
игре,раунде,0.444444
цели,жизни,0.266667
жизнь,смерть,0.521739
книга,библиотека,0.666667
попытки,мира,0.000000
природы,мужчины,0.141026
музее,театре,0.484848
архитектуры,в.,0.095238
архитектуры,в,0.095238
архитектуры,века,0.095238
тип,вид,0.851852
веков,г.,0.666667
веков,г,0.666667
веков,лет,0.666667
веков,гг,0.666667
веков,годах,0.666667
веков,годов,0.666667
министров,партии,0.466667
кино,звезда,0.242424
семь,серия,0.041667
игра,серия,0.222222
мир,план,0.083333
бой,поражение,0.375000
игра,поражение,0.472222
жизнь,срок,0.274510
журнала,ассоциации,0.087719
профессора,доктора,0.444444
территорию,км,0.518519
игру,победу,0.541667
игру,команду,0.428571
война,войска,0.666667
началом,г,0.303030
улица,дети,0.250000
дети,матери,0.814815
территории,поверхности,0.266667
чемпионат,турнир,0.888889
театре,истории,0.266667
мужчины,женщины,0.571429
развитие,вопрос,0.214286
изменения,отношения,0.130952
театр,история,0.266667
музей,театр,0.484848
кино,театр,0.600000
министр,партия,0.466667
начала,матча,0.242424
президент,медаль,0.102564
министерства,культуры,0.282051
записи,числе,0.166667
записи,числа,0.166667
музея,театра,0.484848
улице,месте,0.444444
игры,победы,0.541667
типа,вида,0.851852
игре,команде,0.428571
игр,команд,0.428571
президента,медали,0.102564
министра,партии,0.466667
чемпионате,турнире,0.888889
профессор,доктор,0.444444
начало,матч,0.242424
музыки,проекта,0.047619
начал,матчей,0.242424
чемпионата,турнира,0.888889
игре,серии,0.222222
игра,команда,0.428571
население,развитие,0.047619
улицы,места,0.444444
школе,центре,0.166667
начало,год,0.303030
улица,место,0.444444
школа,центр,0.166667
театра,истории,0.266667
населения,развития,0.047619
начале,матче,0.242424
начал,г.,0.303030
мужчин,женщин,0.571429
игры,серии,0.222222
школы,центра,0.166667
игры,команды,0.428571
жизни,смерти,0.521739
начал,лет,0.303030
начал,годов,0.303030
начал,гг,0.303030
века,гг,0.666667
века,годы,0.666667
территории,км,0.518519
