word1,word2,sim
поглощал,учился,0.123
крыш,полов,0.023
знало,верила,0.269
отец,бог,0.492
чемпионы,победители,0.9380000000000001
преступлениях,нарушениях,0.623
жестким,жестокой,0.377
тяжелом,трудном,0.8619999999999999
конечностей,ног,0.7849999999999999
желудке,спальне,0.0
хотеть,выбирать,0.11499999999999999
праву,правосудию,0.492
плохой,великолепный,0.0
красиво,прекрасно,0.9380000000000001
определялось,предсказывал,0.5309999999999999
получается,назначает,0.023
деревьями,бревнами,0.592
велико,огромно,0.915
настроениям,эмоциям,0.738
забывают,игнорируют,0.546
информировать,сообщать,0.9460000000000001
тюрьма,выбор,0.062
спорили,убеждали,0.731
ст,журналом,0.392
приносил,восстанавливал,0.023
мышками,кошками,0.154
зверя,животного,0.8380000000000001
идеи,планы,0.654
велосипед,спальня,0.0
плохим,ужасным,0.8619999999999999
краю,конца,0.754
устраивается,организуется,0.762
мужчины,дяди,0.438
родителям,взрослым,0.354
приходили,приносили,0.023
игнорируются,исследуются,0.008
преступления,нарушения,0.623
создаёт,строит,0.692
мнения,впечатления,0.523
класс,коридор,0.146
соединяется,добавляется,0.462
приветствовал,встречало,0.7150000000000001
случались,происходили,0.9460000000000001
судно,палуба,0.308
быстрой,скоростному,0.915
деньгам,зарплатам,0.754
почками,органами,0.769
твердыми,плотными,0.631
действующую,происходящего,0.4
привычках,манерах,0.8150000000000001
несла,приносил,0.662
недавние,новые,0.6769999999999999
силою,способностью,0.238
принималась,рекомендовала,0.046
алкоголь,джин,0.638
цели,поиски,0.062
г,г-на,0.438
старого,нового,0.0
главы,мэры,0.708
рак,болезнь,0.754
богатство,бедность,0.023
авторы,создатели,0.923
несет,приносит,0.662
разрушения,построения,0.023
спор,критика,0.392
марихуана,трава,0.585
фотоаппарат,президент,0.015
делало,прекращала,0.238
деревьях,бумагах,0.28500000000000003
писателем,читателем,0.192
крошечном,огромной,0.0
прекрасный,ужасный,0.0
кастрюли,приборы,0.2
достигали,завершались,0.662
автомобилем,датчиком,0.162
ног,рук,0.0
ружью,пушке,0.33799999999999997
плохой,виноватый,0.162
держишь,занимаешь,0.331
представители,адвокаты,0.615
отцов,матерей,0.154
выбора,вены,0.015
прекрасное,великолепная,0.9380000000000001
принимая,признавая,0.708
пляж,риф,0.13799999999999998
думала,решалось,0.608
плече,голове,0.054000000000000006
получаются,назначают,0.023
металла,алюминия,0.462
ружье,рассвет,0.008
слякоти,грязи,0.7849999999999999
автомобилями,шлангами,0.215
общаюсь,молюсь,0.238
дочерью,ребенком,0.769
игнорируют,исследуются,0.008
рубежу,границе,0.977
хранит,защищается,0.615
новыми,старыми,0.0
авиации,полета,0.6769999999999999
главы,конца,0.1
начинали,шли,0.046
разрушал,организовывала,0.0
идешь,приходишь,0.646
официальной,приличной,0.231
мнению,идее,0.3
бровями,глазами,0.223
силён,горд,0.323
ограда,забор,0.954
области,региону,0.908
смерти,бедствия,0.192
формул,уравнений,0.7
хранилась,защищал,0.615
о.,матери,0.154
потруднее,проще,0.0
хотели,выбирали,0.11499999999999999
изучавший,занимавшаяся,0.346
двери,подвале,0.038
мотор,двигатель,0.892
бог,дух,0.40800000000000003
приобретал,получало,0.7115
книгой,литературой,0.6
заданием,задачей,0.885
дата,календарь,0.446
доказательстве,факте,0.662
необычному,обычному,0.0
побеждать,завершать,0.046
книге,литературе,0.6
отсутствии,присутствии,0.008
действиях,курсах,0.308
определять,предсказывать,0.5309999999999999
объявлял,провозглашал,0.8460000000000001
пола,потолка,0.131
приобретается,находит,0.515
формулы,журнала,0.008
жене,муже,0.0
другу,парню,0.1
эмоций,страстей,0.385
игра,действие,0.462
десятилетие,век,0.20800000000000002
мясе,хлебе,0.131
исследует,изучает,0.869
опасностью,угрозой,0.969
становился,казался,0.2925
устраивало,нуждался,0.023
позволяя,разрешая,0.9380000000000001
авария,бедствие,0.615
посещают,прибывают,0.546
приемлет,доставляется,0.008
автомобилю,шлангу,0.215
факультет,юриспруденция,0.192
юбилею,дате,0.662
вод,солей,0.0
получает,даёт,0.008
зимы,лета,0.0
конечностях,ногах,0.7849999999999999
собаках,лошадях,0.062
покидать,появляться,0.015
дорожках,шарах,0.0
хитрым,умной,0.33799999999999997
опасности,болезни,0.5
свежий,широкий,0.0
скудная,редкая,0.485
руке,теле,0.11499999999999999
потруднее,попроще,0.0
идет,входит,0.41500000000000004
женщина,секретарь,0.154
яблоко,сок,0.13799999999999998
медбратьям,ученым,0.2
стиля,моды,0.762
появлялась,посещал,0.477
узнаю,слушаю,0.162
прибывает,покидает,0.0
девочке,ребенке,0.46900000000000003
соглашались,отказывали,0.0
выбирать,избирать,0.8539999999999999
преступление,нарушение,0.623
подруге,матери,0.238
покидали,оставались,0.008
острая,тупая,0.0
щеками,языками,0.269
покидала,шла,0.2
недавних,новых,0.6769999999999999
соперника,противника,0.908
подтверждают,обосновываются,0.538
молекуле,атому,0.385
ружья,пушки,0.33799999999999997
объявлял,провозглашался,0.8460000000000001
крупнейшей,величайшей,0.9460000000000001
нервы,мозги,0.28500000000000003
грязные,дешевые,0.077
дверью,полом,0.031
задаче,работе,0.692
анализировать,оценивать,0.792
идее,плане,0.654
плечами,головами,0.054000000000000006
идей,образов,0.5690000000000001
пруток,тюрьма,0.008
областями,регионами,0.908
изучать,заниматься,0.346
интеллектом,логикой,0.43099999999999994
двери,кухни,0.123
композитора,писателя,0.454
покидал,оставалась,0.008
выходной,неделя,0.292
кистью,ступней,0.0
разрушают,строят,0.0
рожают,носят,0.369
счастливы,довольны,0.808
состояния,мальчики,0.08499999999999999
классу,коридору,0.146
покидали,игнорировались,0.123
достигается,пытается,0.185
крошечной,огромном,0.0
деньги,капитал,0.808
желудок,талия,0.0
книге,тексте,0.5309999999999999
мнение,идея,0.3
большое,огромное,0.915
отцам,братьям,0.06899999999999999
принимал,рекомендовала,0.046
слове,ключе,0.1
сделанным,построенным,0.638
металл,алюминий,0.462
сердца,операции,0.1
красиво,прекрасен,0.9380000000000001
рекой,потоком,0.623
словарь,толкование,0.5690000000000001
прибывал,приходила,0.808
желудок,вена,0.038
автомобилями,датчиками,0.162
мальчиках,партнерах,0.1
автомобиля,датчика,0.162
потолком,собором,0.008
приобретал,находил,0.515
богом,духом,0.40800000000000003
сильной,гордой,0.323
знала,понимала,0.346
обсуждался,объяснял,0.577
богатству,репутации,0.131
тяжелом,трудной,0.8619999999999999
скучный,смешной,0.0
женою,мужем,0.0
прибывал,покидала,0.0
сотрудничать,участвовать,0.369
ребенка,мальчика,0.538
ночами,днями,0.0
понимала,знал,0.6769999999999999
напоминают,продают,0.015
действиями,курсами,0.308
крыша,потолок,0.277
больше,шире,0.331
глубиною,величиной,0.315
достигал,оставалась,0.308
старых,свежих,0.0
дуб,клен,0.292
идее,образе,0.5690000000000001
овца,ягненок,0.615
руки,запястья,0.254
устраивает,организует,0.762
старое,новая,0.0
создавался,представляло,0.015
преступлении,краже,0.5
спиртное,век,0.0
взрослый,опекун,0.538
сравнивая,анализируя,0.538
отцы,боги,0.492
шоколад,пирог,0.177
прекрасного,ужасное,0.0
братьями,сыновьями,0.092
скудная,редкое,0.485
шоколада,пирога,0.177
дыша,задыхаясь,0.262
цветок,выносливость,0.046
вежливым,приличной,0.538
телят,быков,0.538
богатства,репутации,0.131
хлеба,сыра,0.038
ступня,голова,0.13799999999999998
тупые,умные,0.0
механизмом,двигателем,0.508
разрушают,создаются,0.0
тупые,умных,0.0
дающие,знающие,0.046
жен,мужей,0.0
воде,соли,0.0
улицы,переулка,0.5690000000000001
кузен,дядя,0.477
богатство,слава,0.323
скудное,редкое,0.485
краях,концах,0.754
ненормального,необычной,0.592
почки,органы,0.769
сравниваются,анализируют,0.538
жену,мужа,0.0
тупая,умная,0.0
священнику,монаху,0.738
дому,квартире,0.692
достигать,завершать,0.662
легкой,большом,0.0
цент,жена,0.023
анализируются,оценивают,0.792
юбилеев,г.,0.269
стейк,мясо,0.654
кость,лодыжка,0.20800000000000002
победителями,кандидатами,0.192
современная,старинная,0.0
политика,президента,0.746
главе,руководителе,0.8619999999999999
красоте,возрасту,0.28500000000000003
работе,управлению,0.446
потолка,собора,0.008
руководство,управление,0.869
прекрасное,ужасная,0.0
истерика,помрачение,0.477
разрушая,организуя,0.0
споре,соглашении,0.131
яблоко,повидло,0.315
принимают,прощают,0.508
яблока,лимона,0.131
задачам,женщинам,0.046
узкая,широкая,0.0
размышляя,думая,0.915
слову,странице,0.215
изобилие,множество,0.869
убивает,душит,0.708
шланг,сад,0.077
принималась,признавалось,0.708
убивали,душили,0.708
игнорируя,обращаясь,0.154
ненормальная,необычное,0.592
приобретали,покупали,0.8460000000000001
отца,матери,0.154
берут,доставляют,0.11499999999999999
рубежа,границы,0.977
приобретается,получает,0.7115
предполагаемого,предсказывающего,0.662
становилось,казался,0.2925
колледжами,классами,0.238
положить,повесить,0.1
посылается,посещает,0.0
посещал,прибывал,0.546
островов,задач,0.015
обнаруживается,находит,0.885
прохода,коридора,0.7616666666666669
счастливого,молодого,0.046
острым,тупым,0.0
актрису,актера,0.369
края,концы,0.754
авиацией,полетом,0.6769999999999999
начинай,иди,0.046
оставалась,сохранял,0.308
игнорировались,исследовались,0.008
хранилась,владело,0.5309999999999999
подтверждали,обосновывали,0.538
слушала,подчинялась,0.5
ядер,пушек,0.277
работника,фотоаппарата,0.062
размеру,величине,0.8150000000000001
сына,о.,0.146
луну,планету,0.462
улицы,автомобиля,0.062
юбилеев,гг.,0.269
шла,приходила,0.646
мнениями,идеями,0.3
шла,посылала,0.10800000000000001
простым,легким,0.7
забывайте,помните,0.008
глаз,слеза,0.177
мальчиком,ребенком,0.562
требующим,запрашиваемым,0.615
ванна,шар,0.015
населением,народом,0.8619999999999999
шее,позвоночнике,0.262
дисков,компьютеров,0.254
тело,желудок,0.092
поглощаемого,имеющей,0.192
представляющего,решающего,0.038
короткого,длинной,0.0
олово,металл,0.485
видения,восприятия,0.762
действием,курсом,0.308
двери,коридору,0.06899999999999999
шло,посылал,0.10800000000000001
грязного,дешевой,0.077
дыры,жены,0.015
широким,узким,0.0
странную,скрытную,0.269
задача,работа,0.692
луна,планета,0.462
игнорировать,обращаться,0.154
устраиваются,организуют,0.762
одежда,ящик,0.031
пыталось,думал,0.038
официальной,приличном,0.231
подруга,мать,0.238
приобретая,получая,0.7115
разрушала,строил,0.0
печальные,смешные,0.0
пытался,думала,0.038
страница,абзац,0.2
создавая,делая,0.8310000000000001
пляжа,острова,0.446
подтверждающих,обосновываемых,0.538
контейнеры,мыши,0.015
гонорар,платеж,0.8
слушает,слышит,0.7
бога,священника,0.215
спорам,соглашениям,0.131
принимает,доставляется,0.008
легкая,трудная,0.0
теряет,сохраняет,0.0
достигающие,остающиеся,0.308
богом,священником,0.215
забывайте,знайте,0.0
проигрывать,проваливать,0.392
назначает,избирает,0.28500000000000003
дышать,задыхаться,0.262
притворяться,казаться,0.492
ружье,нож,0.123
большое,широкую,0.331
снегу,погоде,0.308
острую,тупое,0.0
узкую,широкое,0.0
крошечной,огромной,0.0
создавать,строить,0.692
официальное,приличное,0.231
компетенцией,способностью,0.2425
книгу,историю,0.13799999999999998
боги,духи,0.40800000000000003
прорехи,соглашения,0.0
убивать,душить,0.708
областей,зон,0.808
покидает,идет,0.2
деревьям,бумагам,0.28500000000000003
изучаются,обнаруживают,0.6
необычный,обычный,0.0
собираетесь,встречаетесь,0.708
принималась,верил,0.254
люди,победители,0.046
ванная,кухня,0.20800000000000002
бога,дьявола,0.008
жесткая,жестокое,0.377
продаются,продаются,0.42300000000000004
мотели,гостиницы,0.931
плохих,виноватых,0.162
пол,палуба,0.623
книгам,текстам,0.5309999999999999
приобретал,покупало,0.8460000000000001
начинать,происходить,0.40800000000000003
эпохи,десятилетия,0.43099999999999994
работодателями,работниками,0.193
водами,солями,0.0
грязной,дешевым,0.077
отвергался,избегал,0.585
счастливой,злого,0.0
выхода,прохода,0.454
ситуации,состоянии,0.262
главами,руководителями,0.8619999999999999
солнца,неба,0.16899999999999998
рук,колен,0.046
говорить,признавать,0.42300000000000004
принимается,признаёт,0.708
берутся,несут,0.1
действия,движения,0.708
терапевты,врачи,0.523
желудках,венах,0.038
костью,локтем,0.154
посылаются,получают,0.015
сердцем,операцией,0.1
организуется,становится,0.13799999999999998
людьми,охранниками,0.231
стены,кирпича,0.192
читает,понимается,0.031
думала,решал,0.608
воды,льда,0.2
фразы,слова,0.2
учащийся,ученик,0.985
двери,коридоре,0.06899999999999999
армия,легион,0.6849999999999999
получать,давать,0.008
устраиваются,нуждаются,0.023
мужчиной,отцом,0.508
жены,мужи,0.0
рожали,носили,0.369
пытаешься,думаешь,0.038
тяжелее,полегче,0.0
крыше,потолку,0.277
преступления,мошенничества,0.5690000000000001
мотором,двигателем,0.892
силами,способностями,0.238
опасности,угрозы,0.969
острой,тупым,0.0
учитель,преподаватель,0.992
книгами,темами,0.20750000000000002
неотъемлемый,необходимый,0.8150000000000001
интеллект,логика,0.43099999999999994
крыши,пола,0.023
кости,локтя,0.154
шлангу,саду,0.077
решалось,выбирал,0.6769999999999999
наслаждались,развлекались,0.669
изучаются,оценивают,0.315
ужин,трапеза,0.7230000000000001
странному,необычному,0.892
руках,плечах,0.2
приятеля,спутника,0.477
брал,крал,0.269
коня,быка,0.131
понимают,удовлетворяют,0.177
область,зона,0.808
говорю,слышу,0.008
детьми,взрослыми,0.0
вниманию,интересу,0.708
девочки,ребёнка,0.46900000000000003
получал,давало,0.008
собираться,посещать,0.062
священники,монахи,0.738
появлялся,посещал,0.477
усилиях,трудностях,0.438
коробки,шляпы,0.06899999999999999
расширяться,расти,0.808
анализировала,оценивала,0.792
юбилеев,г,0.269
держал,занимала,0.331
определялась,предсказывал,0.5309999999999999
защищали,отстаивали,0.885
мир,земля,0.585
лелеять,хранить,0.377
главам,руководителям,0.8619999999999999
вечер,сумерки,0.7230000000000001
героини,героя,0.654
мужчине,ребенку,0.023
терял,получало,0.008
крыс,мышей,0.346
убивает,защищается,0.154
болезнью,инфекцией,0.75
клубы,общества,0.669
делаешь,становишься,0.354
держал,давал,0.031
разрушал,строил,0.0
изучать,оценивать,0.315
тупой,интеллектуальный,0.0
давать,занимать,0.631
элегантность,стиль,0.646
действовать,происходить,0.4
армии,отряда,0.377
провозглашается,объявляется,0.7230000000000001
автомобиле,карете,0.3
кости,зуба,0.20800000000000002
человек,охранник,0.231
ум,проницательность,0.615
главе,выборе,0.08499999999999999
оставаться,сохранять,0.308
обсуждался,объясняло,0.577
странное,скрытную,0.269
человеков,охранников,0.231
сыны,отцы,0.146
выигрывала,доминировал,0.738
информируют,сообщаются,0.9460000000000001
твердым,плотной,0.631
дорожка,шар,0.0
задания,задачи,0.885
держать,давать,0.031
песни,истории,0.177
бедро,губа,0.077
пропадали,исчезали,0.931
нога,рука,0.0
чудовище,демон,0.6849999999999999
взрослые,опекуны,0.538
мужчины,отцы,0.508
анатомии,биологии,0.438
создавался,представлялась,0.015
контейнерах,мышах,0.015
крыса,мышь,0.346
м,дюймов,0.262
зима,сезон,0.392
принимали,отвергались,0.034499999999999996
закат,рассвет,0.0
выбираются,избираются,0.8539999999999999
коды,символы,0.608
необходимая,важная,0.738
поглощал,училось,0.123
ночи,рассвете,0.10800000000000001
начинала,прекращала,0.0
стилем,модой,0.762
платформы,вагоны,0.262
узнавал,слушал,0.162
ядро,пушка,0.277
красивая,прекрасное,0.9380000000000001
соперниками,противниками,0.908
печального,смешного,0.0
странная,необычная,0.892
действиях,движениях,0.708
рты,зубы,0.315
говорят,признают,0.42300000000000004
твердые,плотные,0.631
кости,зубы,0.20800000000000002
победителям,кандидатам,0.192
организовывала,становилось,0.13799999999999998
предприятием,компанией,0.923
словом,литературой,0.331
платформ,контейнеров,0.054000000000000006
читает,понимает,0.031
приобретающие,получающие,0.7115
ружьем,ножом,0.123
ситуациях,состояниях,0.262
историй,тем,0.185
теле,позвоночнике,0.33799999999999997
посоветовать,порекомендовать,0.9460000000000001
понимало,знала,0.6769999999999999
хранит,владеет,0.5309999999999999
официальное,приличная,0.231
мирам,землям,0.585
комнат,камер,0.508
советует,рекомендуется,0.9460000000000001
рубежом,границей,0.977
авторами,создателями,0.923
друзья,парни,0.1
отцу,богу,0.492
идущих,входящие,0.41500000000000004
берет,доставляет,0.11499999999999999
приветствуем,встречаем,0.7150000000000001
главами,концами,0.1
смерть,погребение,0.5309999999999999
юристы,банкиры,0.11499999999999999
корову,козу,0.215
недорогая,дешевая,0.9460000000000001
принимал,рекомендовал,0.046
звонков,дверей,0.131
достигает,завершается,0.662
молекулах,атомах,0.385
плечу,голове,0.054000000000000006
забирающих,оставляющих,0.008
лагерь,домик,0.192
учащимися,учениками,0.985
цветка,луковицы,0.231
бровь,глаз,0.223
крупное,большое,0.9460000000000001
создающие,представляющие,0.015
женщиной,мужчиной,0.0
открывал,происходил,0.254
руке,телу,0.11499999999999999
мужчинами,дядьями,0.438
проясняет,объясняет,0.8310000000000001
принимал,признавало,0.708
мудрость,ум,0.8230000000000001
идеях,планах,0.654
открывает,происходит,0.254
острый,тупой,0.0
самолетов,аэропортов,0.131
напоминал,продавала,0.015
корпорациях,предприятиях,0.8310000000000001
задолжать,одалживать,0.508
принимали,прощали,0.508
принимал,верил,0.254
лодыжка,окно,0.0
грохот,шум,0.792
хлеб,сыр,0.038
широкий,узкий,0.0
ребенком,мальчиком,0.538
поглощают,имеют,0.192
руки,вены,0.10800000000000001
платформы,контейнера,0.054000000000000006
плох,виновата,0.162
ночи,главы,0.023
дают,занимают,0.631
изгиб,угол,0.46900000000000003
платформ,вагонов,0.262
полу,потолку,0.131
признавать,уведомлять,0.354
работой,управлением,0.446
котами,кроликами,0.046
пляж,море,0.346
книги,текста,0.5309999999999999
области,угле,0.192
долларов,народов,0.023
изучает,обнаруживает,0.6
выходных,недель,0.292
берутся,получаются,0.40800000000000003
делает,становится,0.354
красотой,возрастом,0.28500000000000003
одежды,пуговицы,0.246
глав,концов,0.1
новое,старую,0.0
неотъемлемой,необходимым,0.8150000000000001
снега,шторма,0.215
выбирал,избирался,0.8539999999999999
печальная,ужасное,0.231
добивалась,убеждал,0.523
богу,священнику,0.215
быстрый,скоростной,0.915
эмоции,страсти,0.385
тело,нерв,0.2
сравнивают,анализируют,0.538
давал,занималось,0.631
создают,строятся,0.692
большое,огромную,0.915
спорят,убеждают,0.731
анализируют,оценивают,0.792
алкоголь,виски,0.631
обл,зоны,0.808
идеи,образы,0.5690000000000001
развлечения,футбола,0.16899999999999998
задачей,пустяком,0.046
одеждами,ящиками,0.031
посылал,получало,0.015
хочет,выбирает,0.11499999999999999
песнями,историями,0.177
президенту,мэру,0.392
юбилеев,годов,0.269
политику,президенту,0.746
полов,потолков,0.131
яблоко,солнце,0.015
соглашались,спорили,0.015
решающее,важное,0.708
недавним,новым,0.6769999999999999
словам,страницам,0.215
злаков,пшениц,0.662
информировал,сообщалось,0.9460000000000001
статье,журнале,0.392
честный,виноватый,0.0
отцом,дочерью,0.192
красота,возраст,0.28500000000000003
делаются,прекращают,0.238
необычная,обычное,0.0
острое,тупая,0.0
разрушают,организуют,0.0
обстоятельствах,ситуациях,0.592
разрушала,строился,0.0
сына,отца,0.146
верований,мнений,0.131
сосудов,вен,0.6769999999999999
лагеря,домики,0.192
автомобилях,заводах,0.177
идущих,позволяющих,0.008
клуба,общества,0.669
радостью,гордостью,0.177
стакан,рожок,0.508
книгу,библию,0.523
книги,истории,0.13799999999999998
признается,уведомляется,0.354
отвергается,избегает,0.585
главы,выбора,0.08499999999999999
деревом,бумагой,0.28500000000000003
счастлива,зол,0.0
миры,земли,0.585
дома,амбары,0.308
понимал,слушала,0.438
слова,ключи,0.1
читаются,понимают,0.031
крупный,большой,0.9460000000000001
верхом,боком,0.146
крошечная,огромное,0.0
островам,задачам,0.015
новом,свежем,0.7769999999999999
организовывать,становиться,0.13799999999999998
реки,потоки,0.623
историей,темой,0.185
старое,новое,0.0
лелеяли,хранили,0.377
решалось,выбирала,0.6769999999999999
идеи,плана,0.654
луны,планеты,0.462
приветствующие,встречающие,0.7150000000000001
хранил,владел,0.5309999999999999
сотрудничали,объединялись,0.638
делают,прекращают,0.238
просит,молится,0.546
армией,отрядом,0.377
мальчиков,сыновей,0.362
современными,старинными,0.0
опасность,угроза,0.969
проход,коридор,0.7616666666666669
прекрасно,ужасно,0.0
болезням,инфекциям,0.75
заданий,задач,0.885
книга,информация,0.5309999999999999
небе,вселенной,0.377
приобретается,покупается,0.8460000000000001
моторов,двигателей,0.892
разрушала,создавало,0.0
новой,старым,0.0
берущий,получаемое,0.40800000000000003
глубина,величина,0.315
отодвигался,отвергала,0.446
покидают,входят,0.06899999999999999
победителя,кандидата,0.192
крупнейшая,величайшее,0.9460000000000001
руке,шее,0.062
домик,хижина,0.8380000000000001
прост,легко,0.7
счастие,умиротворенность,0.615
скорой,скоростного,0.915
взрослых,опекунов,0.538
народа,шара,0.008
тучи,бури,0.238
врач,ортодонт,0.385
осматривать,изучать,0.5309999999999999
силы,способности,0.238
задачи,женщин,0.046
внимание,интерес,0.708
руки,кости,0.162
говорят,подтверждают,0.292
узнаем,слушаем,0.162
днем,рассветом,0.154
объявляет,провозглашается,0.8460000000000001
человека,победителя,0.046
эмоция,страсть,0.385
игр,действий,0.462
матерью,женой,0.2
современное,старинную,0.0
убивали,вешали,0.3
пыталась,думал,0.038
флотом,армией,0.438
брату,сыну,0.092
реку,долину,0.023
задачах,женщинах,0.046
ученики,президенты,0.038
побеждало,доминировал,0.523
тупой,умный,0.0
изучать,обнаруживать,0.6
поглощать,иметь,0.192
комфортом,безопасностью,0.631
убивает,защищает,0.154
трудными,простыми,0.0
одежды,ящики,0.031
исследуемого,изучаемого,0.869
сильный,гордый,0.323
игре,действию,0.462
нерв,мозг,0.28500000000000003
предубеждение,мнение,0.492
скорого,скоростного,0.915
бога,жертвы,0.046
телах,желудках,0.092
милой,жестокой,0.0
общении,беседе,0.885
ст,журнала,0.392
занимал,продавалась,0.162
грязными,узкими,0.0
парням,девушкам,0.031
большой,широкий,0.331
счастливый,довольный,0.808
одеждой,ящиком,0.031
крупнейшим,величайшим,0.9460000000000001
отодвигать,отвергать,0.446
дня,утра,0.077
отрицание,признание,0.131
крупный,гибкий,0.0
сравнивает,анализируется,0.538
легкий,трудный,0.0
одеждами,тканями,0.2925
платформа,вагон,0.262
занимать,нищенствовать,0.262
преуспевать,проваливать,0.0
пива,шампанского,0.162
мыши,управления,0.385
покидала,оставался,0.008
горла,носа,0.292
яблоко,лимон,0.131
полу,палубе,0.623
боге,духе,0.40800000000000003
яростное,злая,0.746
доказательством,фактом,0.662
книгу,тему,0.20750000000000002
отцы,братья,0.06899999999999999
свежего,широкой,0.0
расширяется,растет,0.808
дома,ковра,0.08499999999999999
корпорация,предприятие,0.8310000000000001
принималась,признавало,0.708
забывать,знать,0.0
просил,умоляла,0.8
армии,отряду,0.377
складывали,делили,0.015
свежих,широких,0.0
знал,верил,0.269
назначениям,обязательствам,0.392
трудная,простое,0.0
прекрасными,ужасными,0.0
пчела,муравей,0.062
ограды,забора,0.954
поглощал,училась,0.123
приходил,приносил,0.023
говорилось,слышал,0.008
книгам,статьям,0.392
известия,газеты,0.523
нервов,мозгов,0.28500000000000003
защищает,отстаивает,0.885
поглощается,имеет,0.192
рук,костей,0.162
новых,свежие,0.7769999999999999
денег,капиталов,0.808
происшествий,аварий,0.492
старейшей,новейшего,0.0
туп,умен,0.0
коробки,лифта,0.177
окнами,дверями,0.015
скоту,быку,0.523
целями,поисками,0.062
идущих,позволяющие,0.008
счастливую,злую,0.0
игнорировать,исследовать,0.008
дом,амбар,0.308
главе,мэру,0.708
ужина,курятины,0.11499999999999999
мужчиной,дядей,0.438
принц,король,0.508
костями,шеями,0.215
самолеты,аэропорты,0.131
путешествием,поездкой,0.8310000000000001
легки,велики,0.0
музыка,мелодия,0.877
тупая,интеллектуальное,0.0
сумочка,сумка,0.9380000000000001
тяжелое,трудная,0.8619999999999999
свежему,широкому,0.0
недавнее,новую,0.6769999999999999
заслуживает,зарабатывает,0.446
дяди,тети,0.0
ненужных,необходимых,0.0
крошечный,огромный,0.0
печальная,ужасная,0.231
думал,решала,0.608
одежда,пиджак,0.4
вода,лед,0.2
мужчины,воины,0.592
хотело,выбирал,0.11499999999999999
мнение,выбор,0.177
печальный,смешной,0.0
создают,представляются,0.015
становиться,казаться,0.2925
старые,новых,0.0
кости,шее,0.215
достигает,остается,0.308
тупым,глупой,0.8539999999999999
играми,действиями,0.462
яблоком,соком,0.13799999999999998
загрязнениями,президентами,0.031
группы,оркестра,0.477
книгу,литературу,0.6
сек,минуты,0.269
звонка,двери,0.131
слово,ключ,0.1
приходят,приносят,0.023
курятина,рис,0.038
собираются,встречаются,0.708
складывал,делилась,0.015
телу,плечу,0.154
озере,болоте,0.331
диванов,стульев,0.123
крови,плоти,0.123
корове,скоту,0.808
случалось,происходила,0.9460000000000001
нес,приносил,0.662
дается,вкладывает,0.546
крошечном,огромном,0.0
мужчине,дяде,0.438
побеждать,преуспевать,0.585
сохраняет,защищается,0.6849999999999999
предприятия,промышленности,0.523
учителю,преподавателю,0.992
домов,квартир,0.692
грязными,дешевыми,0.077
высказывались,участвовали,0.185
хотела,выбирала,0.11499999999999999
ночи,дне,0.0
предприятию,промышленности,0.523
изучал,оценивался,0.315
классе,коридоре,0.146
ученика,президента,0.038
пляже,острове,0.446
областей,углов,0.192
брат,сын,0.092
крыша,пол,0.023
убивают,вешаются,0.3
областью,регионом,0.908
учителями,преподавателями,0.992
рожала,носил,0.369
ванной,кухне,0.20800000000000002
величайшее,широчайший,0.331
глубины,величины,0.315
день,утро,0.077
соглашается,спорит,0.015
давал,знал,0.046
истории,теме,0.185
разбирательство,вердикт,0.262
счастливую,злое,0.0
легкие,трудные,0.0
домами,коврами,0.08499999999999999
целях,поисках,0.062
достигал,завершала,0.662
защищало,отстаивал,0.885
продается,продается,0.42300000000000004
рисом,мальчиком,0.008
моторы,двигатели,0.892
руке,вене,0.10800000000000001
скучной,смешного,0.0
быстрого,скоростного,0.915
глав,концы,0.1
создавался,делалась,0.8310000000000001
брата,человека,0.154
предприятиями,компаниями,0.923
современный,старинный,0.0
сохранял,защищала,0.6849999999999999
взял,украл,0.269
раком,болезнью,0.754
улица,переулок,0.5690000000000001
завершать,становиться,0.392
сын,отец,0.146
сохранявшее,защищавший,0.6849999999999999
газетой,информацией,0.554
приятелей,спутников,0.477
брали,несли,0.1
людьми,победителями,0.046
курятины,риса,0.038
давало,крал,0.0
дорожкам,шарам,0.0
крупным,гибкой,0.0
человек,победитель,0.046
рака,болезни,0.754
мальчике,ребенке,0.562
победы,триумфа,0.962
брать,доставлять,0.11499999999999999
стул,скамейка,0.3
рубежи,границы,0.977
приобретающие,получаемые,0.7115
толпой,группой,0.638
дверей,ворот,0.315
начинавшая,шедший,0.046
плохое,великолепная,0.0
велика,тяжело,0.292
красоты,возраста,0.28500000000000003
биография,роман,0.292
анализируя,оценивая,0.792
берутся,доставляются,0.11499999999999999
поглощали,имели,0.192
создаваемая,представляющая,0.015
священников,монахов,0.738
налог,доход,0.223
неотъемлемым,необходимым,0.8150000000000001
птицами,курами,0.546
мальчиком,партнером,0.1
приходит,посещает,0.7849999999999999
терял,получал,0.008
орган,печень,0.315
домам,квартирам,0.692
койка,больница,0.238
начинал,происходила,0.40800000000000003
радости,гордости,0.177
побеждало,завершал,0.046
известиях,газетах,0.523
мнения,выбора,0.177
занимаешь,хошь,0.038
полиэстер,хлопок,0.192
преступлении,нарушении,0.623
оставалось,сохранял,0.308
объясняла,доказывала,0.8230000000000001
авиации,полете,0.6769999999999999
населению,народу,0.8619999999999999
защищать,отстаивать,0.885
развлечение,футбол,0.16899999999999998
